"ID","X","Y","Date","OCSKGM","type","top","bottom","aridez.sdat","Aspect.sdat","biocl1.sdat","biocl12.sdat","biocl2.sdat","biocl5.sdat","CatchmentArea.sdat","Curvature.sdat","gcarb.sdat","geaisg3a_ARG","LSTDm.sdat","LSTDs.sdat","Mid.SlopePositon.sdat","MRRTF.sdat","MRVBF.sdat","NormalizedHeight.sdat","PCEVI1.sdat","PCEVI2.sdat","PCEVI3.sdat","PlanCurvature.sdat","ProfileCurvature.sdat","Slope.sdat","SlopeHeight.sdat","soiltypes","srtm_w_250m.sdat","StandardizedHeight.sdat","treecov.sdat","TRI.sdat","TWI.sdat","ValleyDepth.sdat","ARG_probHist_soilGrids"
"data1280",-64.96425,-24.808083,"2011-08-24 00:00:00",5.38437764467666,"SP",0,30,18.1547907614964,5.45092373376165,19,527,140,30,652482.298896598,-0.000173186056329492,5300,72,26,262,0.656352308919887,0.336227818114876,2.35437770705004,0.17182383332974,3707,-922,-213,-1.96246274278379e-05,-0.000153561427717686,0.0298717475029903,37.5083891333137,14,783.896191104213,-302.31051803073,69,6.18991616152841,16.9704128077152,182.96957957771,0
"data1281",-59.84855,-34.9571,"2011-05-19 00:00:00",9.85992890857075,"SP",0,30,39,4.82929928372142,16,987.652659902441,135,32,487756.350840235,-0.000199723731554424,2340.56054712131,72,23.2608155663954,378.956737734418,0.197316366407888,9.63717183668002,7.95003990435358,0.598658183203944,4029.26826740383,-670.255847674773,400.605671718143,-0.000115855674751925,-8.38680602312265e-05,0.0071363930609917,14.4420974261075,14,50.0004310868699,-181.98646978951,32.4783688672092,3.63615498356685,18.5728106242082,9.67751252862795,0.246421663825289
"data1282",-60.2963,-35.15875,"2011-05-18 00:00:00",5.6082918041524,"SP",0,30,39,2.6097559274834,16,982,133,31,77012.4317532713,5.45226440006971e-05,408,72,22,327,0.33771898943364,9.4535738335547,7.92116057128258,0.66885949471682,3816,-753,407,9.71957182722095e-05,-4.2673076495977e-05,0.0125792060551402,21.5078455328478,14,60.6336793842286,-134.117216554261,24,3.96373727684295,15.707595626177,10.6479255926398,0.201801967444697
"data1283",-60.29795,-35.15825,"2011-05-18 00:00:00",12.0616235329025,"SP",0,30,39,3.3836988045381,16,981.208053602479,133,31,100613.940044382,1.18644491446066e-05,413.147651583884,72,22.0989932996901,330.365772189463,0.34373621834392,9.45317608459141,7.92199895439833,0.67186810917196,3814.51510050465,-762.503356770247,412.444631482954,2.86771791363581e-06,8.99673187401037e-06,0.00369482808761069,22.2039139039562,14,56.9434761479623,-134.774268735649,25.1879195962809,1.02584207210117,17.1439651006646,10.8438339911158,0.06062781276172
"data1284",-60.458067,-35.296883,"2011-05-19 00:00:00",3.19343484370396,"SP",0,30,39,5.52692497005913,15,1003,133,31,91664.3502355205,4.20634401562393e-05,400,72,23,344,0.361634300650461,9.30391582295423,7.90360744601303,0.68081715032523,3548,-804.961721075215,372,8.03028840189956e-06,3.40331516847156e-05,0.00299394236716793,20.6819716360653,14,59.831648432017,-127.78877378233,38.9617210752151,1.19319664401849,17.1068781689768,9.696210646805,0.613943280290241
"data1285",-62.068514,-38.606,"2011-06-14 00:00:00",6.27852930016974,"SP",0,30,28,2.80209097577015,15,637,126,30,245659.975398176,-4.00776620267728e-05,400,72,25,514,0.0456416773761823,2.96100753039644,4.58499150606463,0.477179161311909,2742,-88,110,-1.31408383410222e-05,-2.69368230151006e-05,0.00311070861101542,24.8517863336059,14,109.901219855131,-223.610804545723,5,0.992414339735118,17.8940695301018,27.2305321126678,0.0256006596670979
"data1286",-62.4028,-32.9708,"1969-03-27 00:00:00",4.50648261588839,"SP",0,30,32,2.11872949058526,16,840.479842878805,136.506719040398,31,139514.014328097,-6.55578850063609e-05,500,72,26,307.466404798008,0.00971274271203606,6.46523746574683,6.95095921920922,0.503660037799813,3577.18255111013,-1275.74860449474,712.685342120646,-2.22883097665354e-05,-4.3269572320468e-05,0.00773093580483386,10.1151835384795,14,109.75501006262,-206.67639554782,15.3589001516318,2.0736833280147,16.6346850956615,9.96814592595391,0.166340178461416
"data1287",-63.7925,-31.4047,"1973-10-31 00:00:00",5.47113053660546,"SP",0,30,29,2.11248209961427,17,795.439907456816,137,30,90338.4290747029,3.87273906937012e-06,492.896148069095,72,27,307.663944474089,0.00898662492015806,2.31208294784901,5.38894630681439,0.500492444700954,3499.21587043954,-988.175037550883,219.199537284079,-4.56642923352617e-06,8.43916801859668e-06,0.00681640773176547,11.2864884897826,14,303.943400473479,-111.566134542329,19.3197223704471,1.37485847548983,16.4663112181776,11.2618421247869,0
"data1288",-63.9222,-33.6608,"1987-11-17 00:00:00",4.15212806713087,"SP",0,30,33,1.9216272010713,17,793,137,31,128763.832789324,-2.27912184559557e-05,500,72,26,356,0.0493388203548046,4.84224940726738,4.44486300333709,0.524669410177402,3754,-838,210,-1.83367429818501e-05,-4.45447455840016e-06,0.010228862300644,12.149387852265,14,224.595892256472,-133.072877743244,5,2.00329389074127,16.479082925687,11.0062517872498,0
"data1289",-62.4575,-32.5631,"1970-07-21 00:00:00",6.78544118559226,"SP",0,30,31,4.67904444963703,16,851.00585043056,137,31,65382.9315010793,6.89842745545857e-05,500,72,26,322.641314800907,0.265073788509944,6.52588191189253,6.06713671717872,0.632536894254972,3625.64716523147,-607.657057157644,312.163812055675,4.5108056180243e-05,2.38762172483571e-05,0.00591867505430962,14.2681145067561,14,116.318100197757,-119.847131435829,8.0175512916795,1.63122585976791,16.219373757582,8.28809299101379,0.117133170165112
"data1290",-64.996472,-25.0635,"2011-08-24 00:00:00",4.96719574431433,"SP",0,30,14,1.50971118492859,18,615.854686281759,143.42734314088,30,196337.087186668,-4.04624852091741e-05,5323.9891870508,72,25,263.709372563519,0.50931441723487,0.427450377861432,3.80650844642249,0.245342788176117,3413.07567709042,-893.187451270372,-171.384353071667,-6.29746509081888e-06,-3.41650165468119e-05,0.0306948486603267,32.3783946359596,16,824.004813190417,-195.789871110596,59.0257940415274,6.50345250719905,15.5179166061034,101.15072673547,0
"data1291",-64.956944,-25.196333,"2011-08-25 00:00:00",4.81410093448016,"SP",0,30,18,1.44771766307151,18.5723336310154,651.553327379692,143.427666368985,30,83676.4749899706,0.000389141202739821,12800,72,24.5723336310154,260.434001786092,0.189365269918911,0.699125803510458,0.244666634249788,0.405831798667115,3848.63149847631,-917.364312197908,-114.742342561477,0.000213023532343726,0.000176117680601876,0.10541257123247,52.2495848513865,16,792.946210198165,8.88956150903774,66.7423425614769,25.5195638746573,13.5468878656031,78.7506733924013,0
"data1292",-64.935806,-25.402806,"2011-08-25 00:00:00",4.01878669009129,"SP",0,30,30.4767249228191,1.20613320781151,19,725.747411832253,142,30,2050834.93744905,5.99349047777877e-05,967.978935771317,80,26.0439654018972,251.093532925612,0.548290076351003,1.41458717016988,1.18958826632131,0.225854961824498,4052.10218245131,-960.983193634546,-142.857751123318,2.15047424311154e-05,3.84301627455749e-05,0.0263978199345875,91.6032549101745,14,823.633577243423,-222.532227010437,57.3021556914626,4.93897296744809,17.8299632508206,315.104751770248,0
"data1293",-64.970361,-25.594083,"2011-08-25 00:00:00",5.4276383676755,"SP",0,30,30.7174519316405,1.66234832263171,18,725.269208072647,140.269208072647,30,266183.242572257,1.98261840694079e-05,260,80,26,264,0.513402638909829,2.0203867160436,3.02264783583028,0.243298684556599,4179.26920807265,-922,-154,4.18275865212528e-06,1.56434245874131e-05,0.0129452322083136,52.9735936347624,11.5771273461813,831.297771233698,-197.007420485558,5,2.62950951658183,16.2238585701812,164.983812502284,0
"data1294",-65.049333,-25.891472,"2011-08-26 00:00:00",4.6332184961674,"SP",0,30,19,4.92628928307948,18,607.704595688892,135.872477538272,29,88542.0035108483,0.00040771502218141,7654.31581382882,18.0646241489863,27,262.617432614815,0.599587417099847,2.00258029703426,3.94774744614952,0.200206289689358,3506.42292677284,-1029.12752246173,-193.395455982734,0.000295256964608117,0.000112458057662924,0.0208989209136818,27.5337034130374,12.8522978444463,906.843462933247,-240.467997808315,38.8522978444463,8.17014652358898,15.1048147593674,110.440150952834,0
"data1295",-65.140278,-26.071139,"2011-08-26 00:00:00",4.40926177144217,"SP",0,30,17,4.48983138107128,18,542,129,29,2330399.33612387,-0.000146316450406884,500,11,27,280,0.784965677451599,0.842883126699538,4.07482917054343,0.107517168724781,3251,-956,-207,-3.79640566915789e-05,-0.00010835239285627,0.0417291140197077,27.2037616082462,5,930.16331908694,-371.022285115343,25,8.41974940616662,16.3199949710825,227.156020727086,0
"data1296",-62.075556,-30.178369,"1994-01-01 00:00:00",6.25172708228427,"SP",0,30,30,4.70238684971035,18,900,137,32,62500,4.03648878873597e-05,410,72,30,297,0.110609768839124,5.93782328065535,7.92576105381989,0.444695115580438,4111,-388,168,7.75904025288735e-06,3.26058480799814e-05,0.0028284196741879,16.3782862188676,14,90.2614027496647,-252.953247479964,5,0.845268208411665,16.9109554290771,20.4520843163088,0.716387987270456
"data1297",-65.201889,-26.697722,"2011-08-27 00:00:00",5.97596659795428,"SP",0,30,33.5467750252662,1.15538603362698,19,876.919623849972,124.64526347302,30.4532249747338,81051.5929243128,0.000237842029069488,6389.84595618713,80,25.6481464295673,271.938198205216,0.620218962662372,1.42110572294775,1.83747530523413,0.189890519290548,4339.63296423528,-705.316956346461,67.2924367892438,0.000136379193966899,0.000101462832160805,0.0480492143829477,41.4466009636174,14,574.707139401556,-318.613854031469,47.1546348246359,10.5755664463968,14.4752653801511,177.663455475037,0
"data1298",-65.155639,-27.218083,"2011-08-27 00:00:00",5.17980487679836,"SP",0,30,23,3.21701837490056,20,929.593232900682,131,32,306891.246027611,-0.000114577185425505,960.166870209716,72,27,309.91961330861,0.783814251422882,3.06744726789007,5.9584082816534,0.108092871509822,4320.72500442924,-823.241160074169,-193.553039554987,-4.52167680334127e-05,-6.93604150186908e-05,0.00600948880962169,17.064164669836,7.99486137766604,320.667237624704,-436.26228750626,38,2.35683643097938,17.3533994319021,140.801608158886,0.420904312992248
"data1299",-61.636028,-38.487528,"2011-06-14 00:00:00",6.04945579003074,"SP",0,30,32,2.013897855036,13,667,125,29,94187.4233555364,-6.73579052082712e-05,400,72,24,520,0.394634865594172,6.52758431896101,1.8310553539481,0.697317432797086,2867,-109,61,-3.36266363878739e-05,-3.37312689711335e-05,0.0195664405493385,48.2034369543153,14,227.541268093299,-1.0168220804633,17,3.707972266583,15.4247246895058,20.9262545449572,0
"data1300",-62.9575,-32.4253,"1970-11-10 00:00:00",4.1710245430791,"SP",0,30,30,2.12778270758531,16,785,136,30,71030.464399003,7.68239891393849e-05,498,72,27,320,0.186923563614007,6.50283026421249,5.08129983685112,0.593461781807003,4109,-427,114,3.26361084573385e-05,4.4187878359319e-05,0.00563052324207263,10.9510458422159,14,158.569050268254,-119.980200771489,8,1.81292375866219,16.3156572272878,7.5021069894317,0
"data1301",-64.1958,-30.8833,"1988-08-10 00:00:00",7.32387661491264,"SP",0,30,28,2.1640382196939,14,716.074137418922,141,27,145130.355152506,8.64472924017638e-06,1597.44670782071,72,25.7860152687691,261.930076343846,0.195255111151327,2.39526686456683,1.35351570331451,0.597627555575663,3695.19712968016,-985.798656557072,206.650381719228,6.79491208719765e-05,-5.93043947906881e-05,0.0191830184960396,57.9821571534786,14,710.586259197909,212.793328464328,28.5678167747706,5.45949777671548,15.6143403539201,39.0345508034064,0
"data1302",-62.1806,-32.6167,"1969-04-22 00:00:00",6.41598770858975,"SP",0,30,31.0208076732766,3.05448243505311,17,865,135,31,169207.342689797,-3.02660835325403e-05,500,72,26,299,0.0276594161987305,6.47710106873568,7.53833500300355,0.513829708099365,3777,-1270,680,-1.19239906642048e-05,-1.83420943276431e-05,0.00103031071332326,12.5210326736716,14,110.627375290801,-199.839642776399,5,0.968615561582567,18.4398742789977,11.8470272365459,0.615457629725137
"data1303",-70.3,-39.616667,"1990-11-01 00:00:00",4.05438953964257,"SP",0,30,12,2.33090692094761,9,271,141,25,217033.893163024,-0.000119911037655138,680.643456914612,72,23,630,0.603408070466191,3.27548216323414,0.84279096817223,0.801704035233096,1311.64345691461,-8,89.6434569146119,-7.55066720343581e-05,-4.44043588212289e-05,0.023807608959621,139.297231990449,14,1193.3502367696,852.739570740594,5,6.11386408589298,15.8535537926121,34.2986512900629,0
"data1304",-61.509444,-30.181111,"1994-01-01 00:00:00",8.36815797190158,"SP",0,30,33,4.18284520121104,19,925,134,32,488095.747131163,-6.69830997310302e-05,400,72,27,299,0.259068708735468,5.9591352908053,7.97208813301223,0.629534354367734,3899,-451,204,-4.45074426907554e-05,-2.24756567579318e-05,0.00219124859936032,15.0714194136626,14,84.621045932307,-142.078703015432,19,2.43241016674147,18.5484189199684,8.86925102373075,0
"data1305",-71.010278,-37.364167,"1990-11-01 00:00:00",2.36061660564735,"SP",0,30,56.8811965615534,3.27748698124012,7,959,149,23,104241.80538407,-3.50690928090256e-05,1410,80,19,649,0.666239570355501,0.21969783999823,2.34471702257391,0.166880227050796,1545,-654,-16,0.00022777869031666,-0.000262847790250407,0.0543847011875904,55.5502308534507,9,1504.56531443372,-186.71358849699,16,13.0421507439522,14.6911168810032,279.523547834022,0
"data1306",-61.844167,-30.259444,"1994-01-01 00:00:00",7.21315483312473,"SP",0,30,31,2.62439416318149,18,912,135,32,64663.704885351,4.73904463296885e-05,500,72,30,306,0.11060973206845,5.98891808025585,7.95085199328501,0.444695133965775,4136,-517,236,1.88494368966594e-05,2.8541011800619e-05,0.00184189290292601,12.2546687228543,14,92.8353242031229,-251.562661946323,5,1.31408572743967,17.33395437162,15.3027924808248,0.451138459190119
"data1307",-70.990556,-37.367222,"1990-11-01 00:00:00",11.0028387829938,"SP",0,30,48.5445656021051,1.78573097663728,8,931,150,24,972239.610767444,0.00102361377021178,570,77.4272629288062,19,624,0.731080910871986,0.0606983125237406,0.363550289640548,0.134459548351765,1543,-553,-17,0.000339900596500228,0.000683713174132021,0.170252186741335,56.6477639410046,9,1514.98275681015,-251.187742740063,9,45.7381335657396,13.8173734951723,384.189946829589,0
"data1308",-70.783333,-37.35,"1990-11-01 00:00:00",1.58510743701326,"SP",0,30,23.3479121406125,2.59476110907944,10,732,155,26,649972.782496268,-0.000707994545409933,300,72,23,660,0.465075690919328,0.00913484374209313,0.177177572039952,0.26894450662253,1394,-14,63,9.53317602237405e-05,-0.000803326314682506,0.158782245836703,47.4566338366341,9,1097.34872144343,-88.4535359723265,5,40.2614030813166,14.1860487715097,130.362617456656,0
"data1309",-61,-30,"1994-01-01 00:00:00",6.24361881786034,"SP",0,30,34.7137073099093,1.66545121201439,19,953.283680660008,133,33,232060.345532663,3.91912339020705e-05,3881.56769487173,72,27,341.153886476238,0.0389520674779845,1.02836808683653,7.98326845074458,0.519476033738992,3030.50956462886,-257.076779943167,62.1370085371922,2.35946532514538e-05,1.55965799217556e-05,0.00521693979596184,7.17212861481309,1,53.9069234060656,-225.38772788515,46.0730331321005,1.79413125677031,16.9872924939202,6.63499191143413,0.674702544740131
"data1310",-70.9,-37.366667,"1990-11-01 00:00:00",4.27164219710787,"SP",0,30,34.4151771816175,3.04305723797897,8.449189329335,867.96323231187,151.89837865867,25,242375.841253176,-9.96410146060932e-05,600,72,20.89837865867,612.737839940025,0.360075203777407,0.00315081280267434,0.0818872234896488,0.470569514545278,1867.18109299347,-468.01187255177,46.54487439478,-0.000239821102921307,0.000140180088059044,0.216498187393468,181.878099101022,9,1615.90488299482,495.380693358293,7.754053353325,40.6719923407368,13.6522059462842,190.724942827547,0
"data1311",-70.6,-37.616667,"1990-11-01 00:00:00",6.57599429474148,"SP",0,30,23.9703044926259,1.71242100609353,8.40540773487696,590.972875135168,155.405407734877,25.405407734877,104196.990682403,0.000158957570326578,2772.98632084501,72,22,621.324291711722,0.44487641324567,0.0815556953730529,0.0061547428483743,0.542342769222059,1466.51399338465,-43.3513303861073,86.4595712740943,0.000379006105022563,-0.000220048527923876,0.258515958329323,135.37705758265,5,1479.37616090552,584.898488610875,9.75673812098429,48.5838057129913,12.960322968746,111.860772294333,0
"data1312",-62.3475,-32.4822,"1971-04-22 00:00:00",5.866096620031,"SP",0,30,31,3.25683266470961,17,859.505382488634,136,31,173957.607385501,-8.14804525507007e-05,500,72,26,316.989235022732,0.105828743216919,6.50835082125477,6.59321544637386,0.552914371608459,3852.82096467417,-1140.15807681425,711.566574507472,-4.67796394500513e-05,-3.47008132120972e-05,0.00212155010647009,11.8888770960323,14,115.164872503789,-172.305006266799,20.8674224280152,1.45873437575235,18.1408640427252,9.6131643078267,0.00404621017058622
"data1313",-63.5978,-32.0517,"1976-07-26 00:00:00",6.67766948498833,"SP",0,30,29,2.92782485015848,17,784,133,30,413267.406236273,-9.05743531964531e-05,500,72,27,306.412804783843,0.0728555194422019,5.30109070334485,4.93132275794773,0.463572240278899,3568.26091551026,-970.581035106342,141.913474922057,-3.79860820057049e-05,-5.25882678616959e-05,0.00621679915457339,6.9158923098931,14,264.128609555146,-160.740717324643,20.4366462189965,1.98979530759903,17.7605378930266,8.00290616667293,0
"data1314",-63.7389,-31.9458,"1973-09-27 00:00:00",4.6383792441438,"SP",0,30,29,2.46309845251039,17,784,133,30,71159.965740102,5.98613750777584e-05,500,72,27,309.9427368759,0.0152381534838769,4.22615940887439,5.25551128595764,0.49311896341748,3479.58147353777,-1264.27747332373,6.59915813130047,3.45724945669409e-05,2.52888832933971e-05,0.00545917037162894,8.76722834306574,14,296.339037118995,-121.114066889072,32.3435787445996,1.84580568908169,16.3643581485604,9.01158220042106,0
"data1315",-64.4236,-30.6781,"2000-09-27 00:00:00",11.4618981334816,"SP",0,30,25.7394011366172,2.74383578844002,14,652,141,27,180709.808822405,0.000227083706494713,200,53,23,284,0.322385467362438,3.105842309892,0.352301088921869,0.661192733681219,2764,-723,68,-8.39582342936918e-05,0.000311041917731859,0.0568820419124899,54.7569075261506,5,1194.06338855202,611.280521484406,51,17.6287564447832,14.4451183972093,27.9199098027249,0
"data1316",-64,-30,"2000-09-28 00:00:00",10.0913953651086,"SP",0,30,19.7728006571978,2.63350573439895,16,715.177138342832,144,30,613590.126136505,-0.000272928472974599,685.035185212551,53,26,280.390131511698,0.0979276424802867,4.52264898197396,2.87641127021278,0.462497857552245,2985.5314150285,-607.347532877924,98.9571484753972,-0.000141749960632229,-0.000131178509607118,0.0360689925141549,32.2042803311179,14,727.398506826478,53.3252365389464,47.3864003285989,8.99668733273243,15.7555462138107,37.6743698941035,0
"data1317",-62.7753,-32.8561,"1969-02-26 00:00:00",6.1256575853598,"SP",0,30,31,3.2442473674547,16,823,137,31,463560.582235195,-0.000119894682218954,500,72,26,302,0.144280506839609,6.49194801700101,6.02628303858103,0.572140253419804,3727,-1090,692,-6.14339190942343e-05,-5.84607589721915e-05,0.00369697563691576,10.3117804515916,14,128.446400737332,-152.372798587679,13,2.14964145058347,18.2796079371265,7.71157018569469,0
"data1318",-64.4461,-30.755,"2000-09-08 00:00:00",11.8801969261442,"SP",0,30,27.0222844579089,3.32773782844449,13,672,141,26,66393.8289768407,0.00185556508111567,200,82,22,278,0.0749495494335754,0.614051817202307,0.0711554830437029,0.463699523907047,2904,-678,74,0.000960674488737163,0.000894890486906068,0.153555551894329,79.0155310480071,5,1300.670148271,321.173160004428,43,40.8775330582325,12.9653593654007,90.925455642256,0
"data1319",-63.1881,-32.1378,"1979-12-19 00:00:00",4.36308564172639,"SP",0,30,29,1.77885825241679,17,784,135,30,96131.2511764778,3.34076449221093e-05,500,72,27,312,0.0959936132770358,6.04992827545949,4.51718279557515,0.547996806638518,3722,-579,207,3.72598261826214e-06,2.96816608751382e-05,0.00913008613096117,8.02773753554729,14,194.907072821045,-131.775146123382,5,2.24150850456925,16.1956493518239,6.62274028087798,0
"data1320",-60.742705,-34.463391,"1967-03-17 00:00:00",8.04842213038473,"SP",0,30,38,3.5452355427196,16,973,132,31,88109.0372016301,4.07953715366839e-05,2198,72,23,361,0.325366154363458,6.96126597678225,7.93718893004778,0.662683077181729,3623,-710,361,1.8911380846208e-05,2.18839907514617e-05,0.00591523256352353,13.804341190039,14,69.6648572965055,-131.413129681364,30,1.67831537695226,16.4198069799581,7.02598738624617,0.763383193632994
"data1321",-70.716667,-37.8,"1990-11-01 00:00:00",1.01656028599697,"SP",0,30,27.4084513459435,1.74568839467988,10,757,156,26,183015.538903907,0.000112324985530433,3004,72,22,574,0.617714605261407,1.27066989656726,3.40915289784926,0.191142698507521,1767,73.3786338411737,-35.3786338411737,0.000142101219380861,-2.97762366519635e-05,0.0340490825987742,43.9238267788656,5,1229.68108276524,-191.649368180835,10,8.46265011700436,15.3927028175028,188.808960253894,0.0397228432323656
"data1322",-63.2683,-33.1364,"1983-05-18 00:00:00",6.85343512839889,"SP",0,30,31,1.70960238706878,17,799,134,31,306914.495912629,-7.02307362205765e-05,500,72,26,312,0.0585007313903149,4.13092186280086,5.66604365149722,0.529250365695157,3567,-996,370,-4.47067227167844e-05,-2.55240152071399e-05,0.00549063297123733,11.6665426545212,14,149.408658340933,-169.261855044476,5,2.39404706363135,17.4969829863368,10.3769522970773,0.174438718289699
"data1323",-70.883333,-38.083333,"1990-11-01 00:00:00",7.73031747951939,"SP",0,30,37.2999594308167,1.0407593983881,8,865,151,24,115219.338960286,0.000439190391036127,30,18,18,568,0.380649722173891,0.212399991419758,1.51518239441664,0.412652526107164,1709,-297,107,0.000372235166708214,6.69552158236739e-05,0.0305997244044337,77.1512144927119,5,1632.76407284076,377.742306799788,25,14.343435144175,15.3650094672964,119.221768062121,0
"data1324",-60.576389,-30.910833,"1994-01-01 00:00:00",6.67771578577218,"SP",0,30,37,2.2381094070212,19,962,125,32,63710.1431729222,0.000109674024955835,500,72,26,329,0.0405186842096003,4.87277215821958,7.98138021285465,0.4797406578952,4138,-783,316,6.11351609428868e-05,4.85388613414163e-05,0.00655003903590527,12.6251169765061,14,47.8180865534055,-251.357891459895,42,2.19079229626691,16.180734300482,13.6914900462657,0.478731145068162
"data1325",-70.483333,-37.766667,"1990-11-01 00:00:00",5.12045857256964,"SP",0,30,18.6945271468004,2.40782475481062,9,505,158,26,280135.939460161,0.000250884296370539,5000,28,22,607,0.321600093492493,0.0107286513719329,0.00482934110513941,0.532911778813082,1559,-26,85,0.000196569739359889,5.43145676903526e-05,0.217505751784901,125.878410700124,16,1437.6521366048,531.076816635066,5,41.0212021159156,14.0070603442268,105.987561429534,0
"data1326",-63.8492,-31.68,"1974-04-15 00:00:00",3.60707762214146,"SP",0,30,29,3.84130329020125,17,780.18755611982,134,30,80953.2870571085,0.000176980631173194,500,72,27,318.656296766517,0.225988265311714,4.07563757894711,5.40693401981711,0.612994132655857,3407.78163348544,-762.498952430025,55.7493265621588,0.000109014980766274,6.79656423943253e-05,0.0143312568964808,17.8393146368022,3,326.700122979446,-3.69624841169758,21.8127431858871,5.43558749134022,15.5843625335254,11.2683789954754,0
"data1327",-63.9819,-34.7019,"1977-05-17 00:00:00",3.50998255544483,"SP",0,30,33,2.52516618440709,16,704.192331636375,146,33,108716.536189679,3.77343118189032e-05,497.499688727127,72,24.9038341818126,383.749844363564,0.0563798546791077,1.1624410606887,6.80659675076338,0.471810072660446,2591.06404945751,-350.621562184703,105.847877818987,2.67916528375606e-06,3.50551446172493e-05,0.00502551896806389,14.4269743847493,6.24170020451117,149.328525201252,-208.175081125281,5.90383418181259,1.81153511717234,16.8178527300055,16.1509536346087,0.189232838284946
"data1328",-63.0256,-31.1017,"2009-09-16 00:00:00",5.34139732970765,"SP",0,30,29,2.12552576194645,17.4073600899447,838.407360089945,137,31,106504.68030877,3.00596727584937e-05,466.596472624537,72,27,270.555839460332,0.0490862551996487,2.93709099995172,6.01860010901555,0.475456872400176,3929.57117031826,-705.637105788741,184.409915232932,1.84880177752387e-05,1.15716541984489e-05,0.00496908254738792,13.2141572283003,14,117.804270959702,-220.664163466352,5.81472017988935,1.19818016529501,16.6127416375647,14.5783388489455,0.179087629000269
"data1329",-63.2447,-32.6014,"1981-12-09 00:00:00",5.55616594801371,"SP",0,30,30,3.41848077505825,16,764.392428897697,134,30,277777.591037432,-3.29983854560166e-05,500,72,26,287.115021260376,0.150286151048149,5.65563224502214,5.28105318866312,0.575143075524075,3879.67647856764,-786.10345990425,304.874530227454,5.00464678257011e-06,-3.80030298670146e-05,0.00385189204275207,12.6906786406701,14,186.048304023688,-117.314507470413,7.68670484379632,2.10608647116758,18.1033101106183,9.3746316519624,0.0908169354123496
"data1330",-64.1764,-30.5975,"2000-04-20 00:00:00",4.60412417359617,"SP",0,30,24.7564149431382,4.82575795834233,15,685,142,28,677397.408742409,-0.00036713691034779,200,72,27,292,0.233799437166956,2.41978777367526,3.5610584425618,0.383100281416522,3336,-731,33,-0.000216853284147538,-0.000150283628273477,0.0373108786225372,38.8546390277752,5.9841917066453,699.026555042008,-57.7336846661095,61,9.32518075369371,15.7828570569804,62.8070555760529,0
"data1331",-63.7936,-32.58,"1979-10-18 00:00:00",3.20626674921995,"SP",0,30,29,1.96100487584182,17,787,130,30,239449.699458401,3.45143630688669e-05,500,72,26,291,0.103371988297076,0.618147454005036,4.76928839013621,0.551685994148538,3548,-1284,315,2.05507143934925e-05,1.39636493230147e-05,0.00760785358351819,11.7543745690307,1,274.774415441701,-85.061419587843,5,2.93654944610821,16.9766777068615,9.5510641917398,0
"data1332",-62.2253,-31.5211,"1975-11-19 00:00:00",5.74930391089007,"SP",0,30,30,1.30607217211382,17,873,134,31,98233.1161062206,4.60496562220829e-05,494,72,27,317,0.413225976328527,6.28978765520915,7.55500242732032,0.706612988164264,4001,-496,182,1.81495770309193e-05,2.79000771123324e-05,0.0035004948910551,12.2106946495585,14,110.862253219724,-76.2378428652216,7,1.55592987391181,17.0389930333705,5.06996217860932,0
"data1333",-62.4331,-32.1089,"1972-06-29 00:00:00",6.79310047724941,"SP",0,30,30,1.48945090907829,17,849,136,31,92298.9056095621,-4.29687557840579e-05,420,72,27,311,0.0867665927839319,6.47097329289277,6.10683034211512,0.543383296391966,3890,-591,164,-1.69374043842393e-05,-2.60313504410138e-05,0.00574140417599744,8.05434628632609,14,110.767717572465,-180.803008000499,25,1.3952053218494,16.6037316765871,6.76824135943604,0.863852519389501
"data1334",-70.5,-38.45,"1990-11-01 00:00:00",2.18679214066139,"SP",0,30,9.31965528529463,1.69203055292015,11.3196552852946,404.868279700018,161,28,668044.927595135,0.000321801784908032,2874.10023768029,30.4989724029726,26.3196552852946,674.516208138241,0.561939458413573,0.245751421299699,3.28341232301715,0.219030275329291,1160.82684846449,-80.8379186175903,64.0906861558664,4.2195828465335e-05,0.000279605948075785,0.0713029828517078,41.7865554863539,16,805.364374989233,-235.82082071649,5,15.7320363524261,15.0256615605421,149.783713461261,0
"data1335",-64.7403,-32.7653,"1985-03-19 00:00:00",7.39997703853034,"SP",0,30,30,3.0886195336519,15,710,138,29,79503.0462302363,7.51276639455138e-05,290,53,24,268,0.134867433285664,2.26444351205382,1.92105218716133,0.43761053831987,3430,-798,109,6.37863638659351e-05,1.13413003889974e-05,0.0303215491364991,46.7333682292632,14,828.063591472804,65.6442393929279,9,6.53328715360434,14.7807938627183,60.3672159862161,0
"data1336",-71.15,-41,"1990-11-01 00:00:00",6.62608719430241,"SP",0,30,37.6479409120097,3.15873355342308,7.84322905522492,780.648435828374,119,21.8432290552249,913255.674042835,-0.000402200871059888,150,18,17.1567709447751,548.3729162209,0.222199420347942,0.122994600005335,0.445117369736181,0.388900291249685,1455.70050355986,-205.615095362768,97.7078101597233,-0.000471360769463253,6.91598940078012e-05,0.123182442497996,79.9092085832743,9,872.207850270992,19.2200303711923,20.1781229940485,23.0591867529796,15.6281793380444,133.210679401811,0
