"ID","X","Y","Date","OCSKGM","Source","type","top","bottom"
"3170",-61.5,-31.2,1994-01-01 00:00:00,6.21450429655017,"sisINTA","SP",0,30
"3171",-58.965917,-36.701333,2011-11-16 00:00:00,5.31257489464,"sisINTA","SP",0,30
"3172",-60.203889,-36.837722,2011-11-17 00:00:00,3.47905220528699,"sisINTA","SP",0,30
"3173",-60.564806,-36.079611,2011-11-17 00:00:00,5.63195569981602,"sisINTA","SP",0,30
"3174",-59.319556,-37.469,2011-11-01 00:00:00,14.4837548196946,"sisINTA","SP",0,30
"3175",-59.367167,-37.497806,2011-11-01 00:00:00,4.90280190298522,"sisINTA","SP",0,30
"3176",-64.8448,-25.3402,1982-05-05 00:00:00,9.09247823301228,"sisINTA","SP",0,30
"3177",-64.8577,-25.3241,1982-05-07 00:00:00,6.24242249062391,"sisINTA","SP",0,30
"3178",-64.6506,-25.4031,1982-03-19 00:00:00,8.40302600607706,"sisINTA","SP",0,30
"3179",-60.680556,-31.294444,1994-01-01 00:00:00,3.62687109882051,"sisINTA","SP",0,30
"3181",-64.7861,-25.3813,1982-05-19 00:00:00,4.67425051101968,"sisINTA","SP",0,30
"3182",-60.678056,-31.294444,1994-01-01 00:00:00,4.87286228384914,"sisINTA","SP",0,30
"3183",-70.2,-38.166667,1990-11-01 00:00:00,1.04279570763481,"sisINTA","SP",0,30
"3184",-70.166667,-38.283333,1990-11-01 00:00:00,1.76462220794733,"sisINTA","SP",0,30
"3185",-64.6883,-25.3907,1982-04-14 00:00:00,5.85591385523853,"sisINTA","SP",0,30
"3186",-64.7616,-25.3641,1982-04-09 00:00:00,4.05360843107544,"sisINTA","SP",0,30
"3187",-64.6411,-25.3711,1982-03-18 00:00:00,6.78376488774964,"sisINTA","SP",0,30
"3188",-64.6666,-25.4065,1982-04-09 00:00:00,6.41416223464821,"sisINTA","SP",0,30
"3189",-64.6745,-25.3433,1982-05-14 00:00:00,9.23695921437455,"sisINTA","SP",0,30
"319",-60.369795,-33.286948,1967-12-15 00:00:00,5.96486637070016,"sisINTA","SP",0,30
"3190",-60.846667,-31.335556,1994-01-01 00:00:00,5.41648758679789,"sisINTA","SP",0,30
"3191",-70.199972,-38.279167,1990-11-01 00:00:00,4.077882212849,"sisINTA","SP",0,30
"3192",-64.7138,-25.4144,1982-04-14 00:00:00,8.19844178393995,"sisINTA","SP",0,30
"3194",-70.216667,-37.6,1990-11-01 00:00:00,2.27737590794781,"sisINTA","SP",0,30
"3198",-70.2,-37.616667,1990-11-01 00:00:00,2.85056545356769,"sisINTA","SP",0,30
"3200",-70.95,-37.916667,1990-11-01 00:00:00,3.42408874800259,"sisINTA","SP",0,30
"3202",-61.883333,-30.459167,1994-01-01 00:00:00,7.2610351237888,"sisINTA","SP",0,30
"3203",-60.989167,-31.462778,1994-01-01 00:00:00,4.24580447494895,"sisINTA","SP",0,30
"3205",-60.702222,-31.476667,1994-01-01 00:00:00,9.48172445267309,"sisINTA","SP",0,30
"3207",-60.090083,-36.650306,2011-11-03 00:00:00,7.17778182176193,"sisINTA","SP",0,30
"3208",-61.515833,-31.9125,1994-01-01 00:00:00,7.08820028950205,"sisINTA","SP",0,30
"3209",-63.9729,-25.4983,1980-07-06 00:00:00,9.82170444828935,"sisINTA","SP",0,30
"3210",-71.522639,-40.161389,1990-11-01 00:00:00,4.8288821590738,"sisINTA","SP",0,30
"3211",-57.671778,-29.963083,2013-09-11 00:00:00,6.69078615632389,"sisINTA","SP",0,30
"3212",-57.811611,-30.063111,2013-09-11 00:00:00,5.83989312186491,"sisINTA","SP",0,30
"3213",-71.033333,-39.783333,1990-11-01 00:00:00,1.75745541152356,"sisINTA","SP",0,30
"3214",-71.366667,-40.116667,1990-11-01 00:00:00,10.0515491879669,"sisINTA","SP",0,30
"3215",-71.318056,-40.156944,1990-11-01 00:00:00,16.6785573486352,"sisINTA","SP",0,30
"3217",-59.11365,-26.312142,1982-09-23 00:00:00,7.01531079235428,"sisINTA","SP",0,30
"3218",-70.883333,-38.733333,1990-11-01 00:00:00,6.24772174487661,"sisINTA","SP",0,30
"3219",-68.45,-38.633333,1990-11-01 00:00:00,1.43196419431036,"sisINTA","SP",0,30
"3220",-71.3,-38.9,1990-11-01 00:00:00,15.9553127860525,"sisINTA","SP",0,30
"3221",-54.777269,-26.555094,2014-08-01 00:00:00,3.89362485033777,"sisINTA","SP",0,30
"3222",-60.664444,-31.461667,1994-01-01 00:00:00,5.67152579991844,"sisINTA","SP",0,30
"3223",-58.209444,-33.044111,2014-08-01 00:00:00,8.11438491654115,"sisINTA","SP",0,30
"3224",-58.21,-33.004167,2014-08-01 00:00:00,2.97721117242693,"sisINTA","SP",0,30
"3225",-61.707778,-30.512778,1994-01-01 00:00:00,7.66994393734193,"sisINTA","SP",0,30
"3226",-58.1245,-30.168639,2013-09-12 00:00:00,6.26290378763113,"sisINTA","SP",0,30
"3227",-58.452917,-30.586111,2013-09-12 00:00:00,8.19117850917507,"sisINTA","SP",0,30
"3228",-58.279167,-33.035556,2014-08-01 00:00:00,2.80278413388043,"sisINTA","SP",0,30
"3229",-61.727778,-31.933333,1994-01-01 00:00:00,9.29388875848131,"sisINTA","SP",0,30
"3230",-70.6,-37.216667,1990-11-01 00:00:00,3.1108971355456,"sisINTA","SP",0,30
"3231",-58.600806,-35.773889,2011-10-19 00:00:00,8.25434144733959,"sisINTA","SP",0,30
"3232",-58.620639,-35.872889,2011-10-19 00:00:00,8.38618304606221,"sisINTA","SP",0,30
"3233",-58.052806,-36.091667,2011-10-20 00:00:00,6.03329744772502,"sisINTA","SP",0,30
"3234",-61.000833,-31.988333,1994-01-01 00:00:00,6.28178222759898,"sisINTA","SP",0,30
"3238",-61.000833,-31.983333,1994-01-01 00:00:00,5.52550632874091,"sisINTA","SP",0,30
"3240",-59.099006,-25.797958,1981-11-11 00:00:00,8.89560566317501,"sisINTA","SP",0,30
"3241",-59.349489,-25.561358,1981-10-28 00:00:00,5.79425602762429,"sisINTA","SP",0,30
"3242",-59.469139,-26.085244,1981-11-25 00:00:00,10.5957952099719,"sisINTA","SP",0,30
"3243",-59.355875,-26.284394,1981-11-16 00:00:00,9.77011687965886,"sisINTA","SP",0,30
"3244",-59.438247,-25.6706,1981-11-02 00:00:00,6.30961566941507,"sisINTA","SP",0,30
"3246",-59.486897,-25.848531,1981-11-05 00:00:00,7.83003513769349,"sisINTA","SP",0,30
"3248",-61,-32,1994-01-01 00:00:00,7.42906363292426,"sisINTA","SP",0,30
"3249",-61.501944,-32.070278,1994-01-01 00:00:00,3.15870438645313,"sisINTA","SP",0,30
"3250",-59.930306,-32.349722,2013-12-04 00:00:00,8.65250511185017,"sisINTA","SP",0,30
"3251",-59.276111,-32.355917,2013-12-04 00:00:00,6.57377050855169,"sisINTA","SP",0,30
"3252",-58.896972,-32.39625,2013-12-05 00:00:00,7.76820964930084,"sisINTA","SP",0,30
"3253",-58.255694,-32.401167,2013-12-05 00:00:00,6.68429607180151,"sisINTA","SP",0,30
"3254",-58.191694,-31.553083,2014-12-10 00:00:00,3.53541724259182,"sisINTA","SP",0,30
"3255",-58.249083,-32.102278,2014-12-10 00:00:00,13.5370960545088,"sisINTA","SP",0,30
"3257",-59.376406,-26.248858,1981-11-27 00:00:00,7.83164957758046,"sisINTA","SP",0,30
"3259",-59.340281,-25.575494,1981-10-29 00:00:00,3.6115291633313,"sisINTA","SP",0,30
"326",-60.99176,-33.648006,1967-08-25 00:00:00,3.47872748972278,"sisINTA","SP",0,30
"3260",-62.016667,-32.1,1994-01-01 00:00:00,4.12651009186178,"sisINTA","SP",0,30
"3261",-59.356081,-26.247133,1981-11-19 00:00:00,7.35519082126125,"sisINTA","SP",0,30
"3262",-59.10695,-26.222606,1982-09-22 00:00:00,6.76408270863108,"sisINTA","SP",0,30
"3263",-61.8425,-32.18,1994-01-01 00:00:00,6.33084285919339,"sisINTA","SP",0,30
"3264",-61.582222,-32.183333,1994-01-01 00:00:00,6.4042721836295,"sisINTA","SP",0,30
"3265",-59.437122,-25.497036,1981-10-27 00:00:00,8.70462212884652,"sisINTA","SP",0,30
"3266",-59.133472,-26.304581,1982-04-20 00:00:00,9.99491497516933,"sisINTA","SP",0,30
"3267",-59.239572,-26.132397,1981-10-13 00:00:00,11.2492343574745,"sisINTA","SP",0,30
"3270",-59.036922,-26.222042,1982-09-30 00:00:00,1.31265677646723,"sisINTA","SP",0,30
"3271",-59.150472,-25.902072,1981-11-12 00:00:00,9.19876728746653,"sisINTA","SP",0,30
"3273",-59.447375,-25.735281,1981-11-03 00:00:00,5.56627021423072,"sisINTA","SP",0,30
"3274",-59.122783,-26.242094,1982-09-22 00:00:00,7.23251831032046,"sisINTA","SP",0,30
"3275",-59.415731,-25.574064,1981-10-28 00:00:00,3.88808717760262,"sisINTA","SP",0,30
"3276",-59.384492,-25.581586,1981-10-29 00:00:00,5.37058844395613,"sisINTA","SP",0,30
"3277",-59.458911,-25.703033,1981-11-02 00:00:00,7.6240439445965,"sisINTA","SP",0,30
"3278",-59.356125,-26.243494,1981-11-19 00:00:00,4.487319751804,"sisINTA","SP",0,30
"3279",-59.440567,-25.598078,1981-11-03 00:00:00,9.45895694590704,"sisINTA","SP",0,30
"3280",-59.458797,-25.808211,1981-10-03 00:00:00,7.51469880182399,"sisINTA","SP",0,30
"3281",-59.42275,-25.561919,1981-10-29 00:00:00,6.45312083489162,"sisINTA","SP",0,30
"3282",-59.404181,-26.163639,1981-11-24 00:00:00,7.86314431589337,"sisINTA","SP",0,30
"3283",-61.505556,-32.198056,1994-01-01 00:00:00,7.20835058635467,"sisINTA","SP",0,30
"3284",-61.874722,-32.194444,1994-01-01 00:00:00,5.83146189198287,"sisINTA","SP",0,30
"3285",-59.129014,-25.946844,1981-11-12 00:00:00,6.59091952875961,"sisINTA","SP",0,30
"3286",-59.047836,-25.824347,1981-11-11 00:00:00,5.82014815324315,"sisINTA","SP",0,30
"3287",-59.443206,-25.501925,1981-10-24 00:00:00,6.0676590846697,"sisINTA","SP",0,30
"3288",-59.181558,-26.022314,1982-09-29 00:00:00,12.9534612413692,"sisINTA","SP",0,30
"3289",-59.351717,-26.227911,1981-11-19 00:00:00,9.31720988220975,"sisINTA","SP",0,30
"329",-60.536813,-33.61917,1967-03-10 00:00:00,7.18201834995704,"sisINTA","SP",0,30
"3290",-59.442317,-25.546311,1981-10-28 00:00:00,8.75695878521717,"sisINTA","SP",0,30
"3291",-61.05,-32.33,1994-01-01 00:00:00,4.08225557164783,"sisINTA","SP",0,30
"3292",-61.179167,-32.361111,1994-01-01 00:00:00,5.51445004879515,"sisINTA","SP",0,30
"3293",-60.833333,-32.416667,1994-01-01 00:00:00,3.88649989039242,"sisINTA","SP",0,30
"3294",-60.895,-32.486944,1994-01-01 00:00:00,4.51970792307758,"sisINTA","SP",0,30
"3295",-58.551806,-32.887417,2014-12-11 00:00:00,5.35408243226873,"sisINTA","SP",0,30
"3296",-61.416667,-32.498611,1994-01-01 00:00:00,3.07222788550546,"sisINTA","SP",0,30
"3297",-61.433333,-32.500556,1994-01-01 00:00:00,6.1600844816496,"sisINTA","SP",0,30
"3298",-58.750056,-30.921028,2013-10-09 00:00:00,4.32340345676023,"sisINTA","SP",0,30
"3299",-59.258806,-31.289306,2013-10-09 00:00:00,6.18134846814993,"sisINTA","SP",0,30
"3300",-59.723083,-31.54475,2013-10-10 00:00:00,8.49175443695443,"sisINTA","SP",0,30
"3301",-60.571167,-31.897194,2013-10-10 00:00:00,4.71044836497352,"sisINTA","SP",0,30
"3303",-58.33518,-35.96409,2000-01-01 00:00:00,8.81947620247943,"sisINTA","SP",0,30
"3304",-58.21514,-35.88044,2000-01-01 00:00:00,14.1713085238261,"sisINTA","SP",0,30
"3305",-67.416667,-36.416667,1977-01-01 00:00:00,0.90986083308888,"sisINTA","SP",0,30
"3306",-61.226111,-32.525556,1994-01-01 00:00:00,10.4852539276713,"sisINTA","SP",0,30
"3307",-61.038611,-32.598611,1994-01-01 00:00:00,5.68222568890805,"sisINTA","SP",0,30
"3308",-61.223611,-32.612222,1994-01-01 00:00:00,4.97629068839587,"sisINTA","SP",0,30
"3309",-61.060278,-32.612778,1994-01-01 00:00:00,6.54173408968975,"sisINTA","SP",0,30
"3310",-68.216667,-37.55,1977-01-01 00:00:00,1.13343215996767,"sisINTA","SP",0,30
"3311",-66.583333,-37.583333,1977-01-01 00:00:00,1.14182960377833,"sisINTA","SP",0,30
"3312",-67.1,-36.216667,1977-01-01 00:00:00,3.32331774202682,"sisINTA","SP",0,30
"3313",-66.266667,-36.316667,1977-01-01 00:00:00,0.448362851138495,"sisINTA","SP",0,30
"3314",-66.033333,-36.333333,1977-01-01 00:00:00,0.839122622886869,"sisINTA","SP",0,30
"3315",-58.23307,-35.95996,2000-01-01 00:00:00,11.1993636248386,"sisINTA","SP",0,30
"3317",-59.723083,-31.54475,2013-10-10 00:00:00,8.49175443695443,"sisINTA","SP",0,30
"3318",-60.659972,-29.096508,1980-04-16 00:00:00,8.39363136070832,"sisINTA","SP",0,30
"3323",-58.426111,-35.423486,1973-06-01 00:00:00,13.5005498336314,"sisINTA","SP",0,30
"3324",-58.303518,-35.428535,1973-06-06 00:00:00,14.1877490159487,"sisINTA","SP",0,30
"3325",-58.3379,-35.35,1973-05-31 00:00:00,7.43543754646571,"sisINTA","SP",0,30
"3326",-58.39082,-35.436804,1973-06-08 00:00:00,16.4479490485992,"sisINTA","SP",0,30
"3328",-58.086439,-35.345761,1971-06-11 00:00:00,12.4168253785818,"sisINTA","SP",0,30
"3329",-58.098909,-35.458327,1971-07-21 00:00:00,12.2220060263456,"sisINTA","SP",0,30
"3331",-68.546179,-31.647941,2017-06-08 00:00:00,30.333906426066,"sisINTA","SP",0,30
"3332",-58.17149,-35.59287,1973-05-30 00:00:00,17.5569970686626,"sisINTA","SP",0,30
"3333",-58.315877,-35.587114,1973-06-06 00:00:00,3.19606515402735,"sisINTA","SP",0,30
"3334",-58.467146,-35.650835,1973-06-01 00:00:00,16.9164063363826,"sisINTA","SP",0,30
"3336",-58.330723,-35.646133,1973-06-01 00:00:00,12.5275471776695,"sisINTA","SP",0,30
"3337",-58.15958,-35.52677,1973-05-30 00:00:00,13.986431571043,"sisINTA","SP",0,30
"3338",-58.20785,-35.5083,1973-05-30 00:00:00,8.73076023944949,"sisINTA","SP",0,30
"3339",-61.2125,-33.016667,1994-01-01 00:00:00,6.41751507400229,"sisINTA","SP",0,30
"334",-60.63032,-33.536341,1967-03-08 00:00:00,7.00731780196818,"sisINTA","SP",0,30
"3342",-58.347785,-35.424421,1973-06-08 00:00:00,3.96312197448546,"sisINTA","SP",0,30
"3343",-62.129167,-33.466944,1994-01-01 00:00:00,4.91896230730475,"sisINTA","SP",0,30
"3345",-61.367222,-33.364444,1994-01-01 00:00:00,7.83724708812578,"sisINTA","SP",0,30
"3346",-61.646389,-33.441111,1994-01-01 00:00:00,6.4690667638639,"sisINTA","SP",0,30
"3347",-58.395704,-35.493477,1973-06-06 00:00:00,3.91786758187564,"sisINTA","SP",0,30
"3348",-58.029852,-35.480813,1971-05-21 00:00:00,14.4775468689711,"sisINTA","SP",0,30
"3349",-61.704167,-33.489722,1994-01-01 00:00:00,7.24381605966036,"sisINTA","SP",0,30
"335",-60.556157,-33.616993,1967-03-14 00:00:00,7.54412025285654,"sisINTA","SP",0,30
"3350",-58.183234,-35.462624,1971-05-21 00:00:00,11.6830639300592,"sisINTA","SP",0,30
"3352",-58.189877,-35.458514,1971-05-21 00:00:00,8.11668951280628,"sisINTA","SP",0,30
"3353",-60.816667,-33.558333,1994-01-01 00:00:00,6.07468162747571,"sisINTA","SP",0,30
"3355",-61.583333,-33.491667,1994-01-01 00:00:00,2.54476091961487,"sisINTA","SP",0,30
"3356",-58.223124,-35.460397,1971-05-26 00:00:00,5.15751267479442,"sisINTA","SP",0,30
"3357",-58.229107,-35.445604,1971-05-26 00:00:00,11.9179378662495,"sisINTA","SP",0,30
"3358",-58.389096,-35.553054,1973-06-07 00:00:00,8.77982282949375,"sisINTA","SP",0,30
"3359",-58.317568,-35.583316,1973-06-07 00:00:00,17.4477896574843,"sisINTA","SP",0,30
"336",-60.984573,-33.51358,1967-08-31 00:00:00,6.90709383120673,"sisINTA","SP",0,30
"3360",-58.488615,-35.557811,1973-06-13 00:00:00,13.0027502393525,"sisINTA","SP",0,30
"3361",-65.873333,-30.029028,2008-07-25 00:00:00,1.26825294896536,"sisINTA","SP",0,30
"3365",-64.1118,-25.1058,1980-07-03 00:00:00,3.43505299981232,"sisINTA","SP",0,30
"3366",-63.9509,-25.3363,1980-03-27 00:00:00,9.03037388227896,"sisINTA","SP",0,30
"3367",-63.918,-25.5445,1980-03-24 00:00:00,8.80708687561475,"sisINTA","SP",0,30
"3369",-64.345,-25.1698,1980-04-24 00:00:00,5.58931549616438,"sisINTA","SP",0,30
"337",-60.700017,-33.592692,1967-03-10 00:00:00,6.79356837545135,"sisINTA","SP",0,30
"3370",-64.2515,-25.0975,1980-03-31 00:00:00,3.20526460391703,"sisINTA","SP",0,30
"3371",-63.9771,-25.5961,1980-04-11 00:00:00,4.49531513438666,"sisINTA","SP",0,30
"3372",-64.4081,-25.2531,1980-04-16 00:00:00,4.16291966111129,"sisINTA","SP",0,30
"3373",-63.9795,-25.5972,1979-09-18 00:00:00,3.07945307064043,"sisINTA","SP",0,30
"3374",-64.303,-25.1776,1980-04-15 00:00:00,3.81981682696926,"sisINTA","SP",0,30
"3376",-64.0845,-25.2874,1979-11-16 00:00:00,4.2384878702964,"sisINTA","SP",0,30
"3381",-64.1113,-25.2599,1980-04-14 00:00:00,6.06513558816005,"sisINTA","SP",0,30
"3382",-65.871722,-30.026583,2008-01-01 00:00:00,2.35398026959691,"sisINTA","SP",0,30
"3383",-65.866028,-30.024361,2008-01-01 00:00:00,0.868096842364319,"sisINTA","SP",0,30
"3384",-66.134117,-30.492136,1992-01-01 00:00:00,3.85032933455028,"sisINTA","SP",0,30
"3385",-66.13765,-30.488106,1992-01-01 00:00:00,3.51060931474196,"sisINTA","SP",0,30
"3386",-66.12015,-30.518497,1992-01-01 00:00:00,5.77632821350051,"sisINTA","SP",0,30
"3387",-66.123292,-30.507119,1992-01-01 00:00:00,2.54414571094316,"sisINTA","SP",0,30
"3388",-66.152344,-30.545767,1992-01-01 00:00:00,2.73131752885462,"sisINTA","SP",0,30
"3389",-66.119639,-30.527447,1992-01-01 00:00:00,2.82190876317754,"sisINTA","SP",0,30
"3392",-64.5744,-23.7502,2014-03-14 00:00:00,9.178410547171,"sisINTA","SP",0,30
"3393",-64.5641,-23.7505,2015-08-12 00:00:00,8.35459914789567,"sisINTA","SP",0,30
"3409",-65.868567,-29.956922,1993-01-01 00:00:00,2.52595035479395,"sisINTA","SP",0,30
"3410",-65.876342,-29.953678,1993-01-01 00:00:00,2.30746006298183,"sisINTA","SP",0,30
"3411",-65.855475,-29.945069,1993-01-01 00:00:00,1.69383416353954,"sisINTA","SP",0,30
"3412",-65.898833,-30.018178,1993-01-01 00:00:00,2.22865404802275,"sisINTA","SP",0,30
"3413",-65.854142,-29.994931,1993-01-01 00:00:00,5.61943858293037,"sisINTA","SP",0,30
"3417",-64.854722,-38.887361,2010-01-01 00:00:00,1.56202586982519,"sisINTA","SP",0,30
"3418",-64.802278,-38.819244,2010-01-01 00:00:00,2.15276601320609,"sisINTA","SP",0,30
"3419",-64.754583,-38.913639,2010-01-01 00:00:00,2.68469682079088,"sisINTA","SP",0,30
"342",-60.859305,-33.602718,1967-08-28 00:00:00,8.357653380569,"sisINTA","SP",0,30
"3420",-64.736028,-38.850919,2010-01-01 00:00:00,1.76426262634058,"sisINTA","SP",0,30
"3421",-64.717272,-38.884494,2010-01-01 00:00:00,1.64666941106286,"sisINTA","SP",0,30
"3422",-64.669111,-38.916964,2010-01-01 00:00:00,2.51228300164703,"sisINTA","SP",0,30
"3423",-64.650156,-38.916822,2010-01-01 00:00:00,0.927303281015141,"sisINTA","SP",0,30
"3424",-64.600206,-38.867347,2010-01-01 00:00:00,1.88546962040597,"sisINTA","SP",0,30
"3425",-64.550464,-38.8681,2010-01-01 00:00:00,2.90905778800454,"sisINTA","SP",0,30
"3426",-64.551667,-38.886053,2010-01-01 00:00:00,1.44824325276953,"sisINTA","SP",0,30
"3427",-64.552583,-38.935658,2010-01-01 00:00:00,1.2091488287045,"sisINTA","SP",0,30
"3428",-64.500475,-38.884561,2010-01-01 00:00:00,0.98009780694259,"sisINTA","SP",0,30
"3429",-64.484997,-38.933867,2010-01-01 00:00:00,6.0421785508093,"sisINTA","SP",0,30
"3430",-64.267433,-38.968942,2010-01-01 00:00:00,3.06755874835581,"sisINTA","SP",0,30
"3431",-64.184539,-39.067447,2010-01-01 00:00:00,4.85061400428965,"sisINTA","SP",0,30
"3432",-64.135864,-39.101811,2010-01-01 00:00:00,4.00115867938375,"sisINTA","SP",0,30
"3435",-63.900567,-39.150417,2010-01-01 00:00:00,3.2839771839589,"sisINTA","SP",0,30
"3437",-63.736094,-39.184497,2010-01-01 00:00:00,1.15749171456781,"sisINTA","SP",0,30
"3438",-63.767172,-39.169114,2010-01-01 00:00:00,2.15990291333318,"sisINTA","SP",0,30
"3440",-63.90015,-39.185706,2010-01-01 00:00:00,2.66913616096842,"sisINTA","SP",0,30
"3441",-61.713212,-27.007884,2015-08-04 00:00:00,3.74979457153368,"sisINTA","SP",0,30
"3442",-61.735898,-26.999271,2015-08-05 00:00:00,6.75784732898942,"sisINTA","SP",0,30
"3443",-61.780074,-26.983217,2015-08-06 00:00:00,6.23849921747813,"sisINTA","SP",0,30
"3444",-61.762552,-27.001529,2015-08-06 00:00:00,5.72225699397026,"sisINTA","SP",0,30
"3445",-61.75204,-26.998513,2015-08-05 00:00:00,7.17708941236465,"sisINTA","SP",0,30
"3446",-61.731683,-27.010093,2015-08-06 00:00:00,6.3356434949591,"sisINTA","SP",0,30
"3447",-61.794237,-27.024515,2015-08-05 00:00:00,8.167041281043,"sisINTA","SP",0,30
"3448",-61.7681,-27.04387,2015-08-05 00:00:00,5.59742154157713,"sisINTA","SP",0,30
"3449",-61.754021,-27.09029,2015-09-01 00:00:00,6.35569541806102,"sisINTA","SP",0,30
"3450",-61.713349,-27.0889,2015-08-05 00:00:00,7.67245205340814,"sisINTA","SP",0,30
"3451",-58.02274,-35.37333,1971-06-08 00:00:00,14.2837804202926,"sisINTA","SP",0,30
"3452",-58.15466,-35.43095,1971-05-26 00:00:00,5.48606037733812,"sisINTA","SP",0,30
"3453",-58.08612,-35.34719,1971-06-11 00:00:00,12.9756823281955,"sisINTA","SP",0,30
"3457",-58.15479,-35.43188,1971-05-26 00:00:00,13.9973421004264,"sisINTA","SP",0,30
"3459",-58.23111,-35.36026,1971-06-08 00:00:00,9.78580218726966,"sisINTA","SP",0,30
"3460",-58.06305,-35.35086,1971-06-08 00:00:00,13.5036161672563,"sisINTA","SP",0,30
"3463",-65.009839,-42.965989,1973-01-01 00:00:00,1.83254958276598,"sisINTA","SP",0,30
"3464",-58.1326,-35.395,1971-06-11 00:00:00,10.8240226968588,"sisINTA","SP",0,30
"3465",-58.4265,-35.4234,1973-06-01 00:00:00,13.5005498336314,"sisINTA","SP",0,30
"3467",-70.183333,-37.616667,1990-11-01 00:00:00,1.63491025114691,"sisINTA","SP",0,30
"347",-60.797189,-33.585626,1967-08-28 00:00:00,7.91253127435376,"sisINTA","SP",0,30
"3471",-69.816667,-38.116667,1990-11-01 00:00:00,2.11792776218094,"sisINTA","SP",0,30
"3473",-57.8477,-35.4117,1971-02-24 00:00:00,10.9234443547804,"sisINTA","SP",0,30
"3474",-70.1025,-38.987778,1990-11-01 00:00:00,2.12909031995844,"sisINTA","SP",0,30
"3476",-57.90276,-35.373436,1971-02-19 00:00:00,13.7826139948212,"sisINTA","SP",0,30
"3479",-70.316667,-40.316667,1990-11-01 00:00:00,1.96658113590958,"sisINTA","SP",0,30
"348",-60.899736,-33.525215,1967-08-28 00:00:00,6.99114077980252,"sisINTA","SP",0,30
"3481",-57.817677,-35.415641,1971-02-24 00:00:00,15.2172908712045,"sisINTA","SP",0,30
"3482",-60.574117,-29.073194,1980-05-06 00:00:00,8.97544635494991,"sisINTA","SP",0,30
"3483",-57.8174,-35.4165,1971-02-24 00:00:00,11.8086218698892,"sisINTA","SP",0,30
"3487",-70.416667,-40.066667,1990-11-01 00:00:00,2.91233875715334,"sisINTA","SP",0,30
"3488",-70.277778,-40.181389,1990-11-01 00:00:00,3.25158122304452,"sisINTA","SP",0,30
"3489",-57.8511,-35.3495,1971-02-27 00:00:00,12.8268696308433,"sisINTA","SP",0,30
"3490",-68.527771,-31.662212,1976-07-15 00:00:00,56.5430989321178,"sisINTA","SP",0,30
"3491",-70.583333,-40.116667,1990-11-01 00:00:00,4.48448296815148,"sisINTA","SP",0,30
"3492",-68.605902,-31.663894,1976-07-15 00:00:00,2.91901007617343,"sisINTA","SP",0,30
"3493",-57.851,-35.3499,1971-02-27 00:00:00,5.45524372213682,"sisINTA","SP",0,30
"3494",-70.65,-40.15,1990-11-01 00:00:00,3.78155694436015,"sisINTA","SP",0,30
"3495",-70.65,-36.783333,1990-11-01 00:00:00,3.31194769448,"sisINTA","SP",0,30
"3496",-70.65,-37.15,1990-11-01 00:00:00,4.01273279938157,"sisINTA","SP",0,30
"3498",-70.65,-37.133333,1990-11-01 00:00:00,3.03599080612025,"sisINTA","SP",0,30
"350",-60.852303,-33.661979,1967-08-25 00:00:00,7.59585482667051,"sisINTA","SP",0,30
"3501",-70.566667,-36.6,1990-11-01 00:00:00,3.40532206030558,"sisINTA","SP",0,30
"3502",-57.7833,-35.4962,1971-02-25 00:00:00,5.65651078284536,"sisINTA","SP",0,30
"3505",-57.7829,-35.496,1971-03-09 00:00:00,11.6097535334493,"sisINTA","SP",0,30
"3506",-57.8979,-35.481,1971-03-12 00:00:00,18.6989803818096,"sisINTA","SP",0,30
"3507",-57.8741,-35.4576,1971-03-12 00:00:00,13.4033136122321,"sisINTA","SP",0,30
"3508",-57.9568,-35.4551,1971-03-17 00:00:00,18.4978036503915,"sisINTA","SP",0,30
"3509",-60.691472,-29.110217,1980-04-17 00:00:00,8.72821086004275,"sisINTA","SP",0,30
"3510",-64.4218,-25.2499,1980-04-16 00:00:00,3.92959907333181,"sisINTA","SP",0,30
"3512",-64.0136,-25.2782,1980-03-27 00:00:00,5.10363435938394,"sisINTA","SP",0,30
"3513",-66.6075,-34.642222,1986-08-29 00:00:00,1.9445880332245,"sisINTA","SP",0,30
"3514",-66.405278,-32.427778,1993-08-03 00:00:00,2.96171677502715,"sisINTA","SP",0,30
"3515",-57.8195,-35.5971,1994-01-01 00:00:00,17.5239956050545,"sisINTA","SP",0,30
"3517",-64.1232,-25.1682,1979-09-22 00:00:00,7.79842647150754,"sisINTA","SP",0,30
"3519",-64.3399,-25.2318,1979-09-24 00:00:00,4.6235435639936,"sisINTA","SP",0,30
"352",-60.715477,-33.590101,1967-03-09 00:00:00,2.12914124061277,"sisINTA","SP",0,30
"3522",-57.6045,-35.5334,1971-11-05 00:00:00,3.68491650647336,"sisINTA","SP",0,30
"3523",-65.138611,-35.9725,1978-11-07 00:00:00,3.18165799059165,"sisINTA","SP",0,30
"3524",-57.61,-35.5372,1971-11-05 00:00:00,15.4949103666537,"sisINTA","SP",0,30
"3525",-60.693519,-29.099928,1980-04-17 00:00:00,8.90822446889819,"sisINTA","SP",0,30
"3526",-65.265278,-35.623611,1978-11-07 00:00:00,4.213861216468,"sisINTA","SP",0,30
"3528",-60.689839,-29.108333,1980-03-05 00:00:00,8.34876714716873,"sisINTA","SP",0,30
"3529",-65.590833,-32.108889,1989-11-16 00:00:00,4.2042797416441,"sisINTA","SP",0,30
