"ID","X","Y","Date","OCSKGM","Source","type","top","bottom","OCSKGM2015","OCSKGM2014","OCSKGM2013","OCSKGM2012","OCSKGM2011","OCSKGM2010","OCSKGM2009","OCSKGM2008","OCSKGM2007","OCSKGM2006","OCSKGM2005"
"1968",-63.4167,-31.3214,2008-09-24,5.82849707089508,"sisINTA","SP",0,30,5.96371820293985,5.94681556143425,5.92991291992865,5.91301027842306,5.89610763691746,5.87920499541187,5.86230235390627,5.84539971240068,5.76672083044066,5.68804194848065,5.60936306652064
"1969",-64.176389,-24.772611,2008-10-24,2.348674227156,"sisINTA","SP",0,30,2.40316346922602,2.39635231396727,2.38954115870851,2.38273000344976,2.37591884819101,2.36910769293226,2.36229653767351,2.35548538241475,2.32378062902237,2.29207587562999,2.26037112223762
"1970",-64.229389,-24.762667,2009-09-04,3.25659692878605,"sisINTA","SP",0,30,3.32270584644041,3.31326171534693,3.30381758425345,3.29437345315997,3.28492932206649,3.27548519097301,3.26604105987953,3.27548519097301,3.23152438903133,3.18756358708964,3.14360278514796
"1971",-64.098167,-24.837333,2009-08-31,6.53015181213534,"sisINTA","SP",0,30,6.66271389392169,6.6437764536665,6.6248390134113,6.60590157315611,6.58696413290092,6.56802669264573,6.54908925239053,6.56802669264573,6.47987617333371,6.3917256540217,6.30357513470968
"1972",-64.189722,-24.741444,2008-10-24,0.344615169339517,"sisINTA","SP",0,30,0.352610241268194,0.351610857277109,0.350611473286025,0.34961208929494,0.348612705303855,0.347613321312771,0.346613937321686,0.345614553330602,0.340962593159687,0.336310632988773,0.331658672817859
"1973",-64.102861,-24.789222,2008-10-25,14.0394713893831,"sisINTA","SP",0,30,14.3651871256168,14.3244726585876,14.2837581915584,14.2430437245292,14.2023292574999,14.1616147904707,14.1209003234415,14.0801858564123,13.890667032127,13.7011482078417,13.5116293835565
"1974",-64.166889,-24.735667,2008-10-24,10.5202191859702,"sisINTA","SP",0,30,10.7642882710847,10.7337796354454,10.7032709998061,10.6727623641668,10.6422537285275,10.6117450928881,10.5812364572488,10.5507278216095,10.4087153828181,10.2667029440267,10.1246905052353
"1975",-64.036347,-24.767017,2009-09-07,4.87743874307268,"sisINTA","SP",0,30,4.97645074955706,4.96230617720215,4.94816160484723,4.93401703249232,4.91987246013741,4.9057278877825,4.89158331542759,4.9057278877825,4.83988734218976,4.77404679659703,4.70820625100429
"1976",-64.230083,-24.689889,2008-10-23,7.73615984722383,"sisINTA","SP",0,30,7.91563875567942,7.89320389212247,7.87076902856553,7.84833416500858,7.82589930145163,7.80346443789468,7.78102957433773,7.75859471078078,7.6541642890031,7.54973386722543,7.44530344544776
"1977",-64.187861,-24.753056,2008-10-24,4.55539261994023,"sisINTA","SP",0,30,4.66107772872284,4.64786709012502,4.63465645152719,4.62144581292936,4.60823517433154,4.59502453573371,4.58181389713588,4.56860325853806,4.50711001356148,4.44561676858491,4.38412352360834
"1978",-64.148611,-24.835889,2008-10-24,9.87415264288233,"sisINTA","SP",0,30,10.1032329841972,10.0745979415328,10.0459628988685,10.0173278562041,9.98869281353976,9.96005777087541,9.93142272821105,9.90278768554669,9.76949649902042,9.63620531249415,9.50291412596788
"1979",-60.814444,-35.380833,1987-10-01,12.8948833759031,"sisINTA","SP",0,30,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.43099532905113,9.56413499990733
"1980",-60.744444,-37.434722,1986-12-20,3.20945139458396,"sisINTA","SP",0,30,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396,3.20945139458396
"1981",-64.166056,-24.69425,2008-10-24,7.20903390160257,"sisINTA","SP",0,30,7.37628348811975,7.3553772898051,7.33447109149045,7.31356489317581,7.29265869486116,7.27175249654651,7.25084629823187,7.22994009991722,7.13262535127948,7.03531060264175,6.93799585400402
"1983",-64.229417,-24.762917,2009-09-04,5.79834838203011,"sisINTA","SP",0,30,5.91605485418532,5.89923964387743,5.88242443356955,5.86560922326166,5.84879401295377,5.83197880264588,5.815163592338,5.83197880264588,5.75370689783686,5.67543499302784,5.59716308821881
"1984",-64.174611,-24.786389,2008-10-25,3.83780844051015,"sisINTA","SP",0,30,3.92684559632999,3.91571595185251,3.90458630737503,3.89345666289755,3.88232701842007,3.87119737394259,3.86006772946511,3.84893808498763,3.79713150884918,3.74532493271074,3.69351835657229
"1985",-64.224417,-24.67125,2008-10-23,5.35794232957092,"sisINTA","SP",0,30,5.48224659161697,5.46670855886121,5.45117052610545,5.4356324933497,5.42009446059394,5.40455642783819,5.38901839508243,5.37348036232668,5.3011534988198,5.22882663531292,5.15649977180604
"1986",-64.201083,-24.824083,2008-10-24,5.99561102161662,"sisINTA","SP",0,30,6.13470919731813,6.11732192535544,6.09993465339275,6.08254738143006,6.06516010946737,6.04777283750468,6.030385565542,6.01299829357931,5.9320635403985,5.8511287872177,5.7701940340369
"1988",-60.896389,-35.622778,1987-10-01,2.68507488704264,"sisINTA","SP",0,30,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.96379664551081,1.99152004371953
"1989",-64.02625,-24.782944,2009-09-08,8.00762189378476,"sisINTA","SP",0,30,8.17017661822859,8.14695451473662,8.12373241124464,8.10051030775266,8.07728820426069,8.05406610076871,8.03084399727674,8.05406610076871,7.94597121282451,7.83787632488031,7.72978143693611
"1990",-64.176333,-24.761056,2008-10-24,3.92653050499895,"sisINTA","SP",0,30,4.01762601271493,4.00623907425043,3.99485213578593,3.98346519732143,3.97207825885694,3.96069132039244,3.94930438192794,3.93791744346345,3.88491320817647,3.83190897288949,3.7789047376025
"1991",-58.487739,-30.013285,1986-08-16,5.55667000995531,"sisINTA","SP",0,30,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531,5.55667000995531
"1992",-58.391884,-27.354471,1979-12-14,0.574267190325551,"sisINTA","SP",0,30,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551,0.574267190325551
"1993",-56.079966,-28.010204,1990-08-14,22.3863014371811,"sisINTA","SP",0,30,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811,22.3863014371811
"1995",-60.7425,-35.435833,1987-10-01,8.19131339046777,"sisINTA","SP",0,30,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,5.99092183095336,6.07549714170994
"1996",-56.835382,-29.372471,1981-07-14,5.74800005258834,"sisINTA","SP",0,30,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834,5.74800005258834
"1999",-57.088124,-27.582002,1980-01-21,4.18977809876078,"sisINTA","SP",0,30,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078,4.18977809876078
"2001",-60.717923,-35.531432,1986-12-01,1.57658078107278,"sisINTA","SP",0,30,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168,1.16934996532168
"2002",-60.386944,-35.413611,1983-12-01,6.7310688113018,"sisINTA","SP",0,30,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262,5.20092859377262
"2004",-60.083333,-35.659722,1986-12-19,0.754600767108921,"sisINTA","SP",0,30,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687,0.559687388964687
"2005",-57.874633,-27.359177,1982-08-24,4.51979012567287,"sisINTA","SP",0,30,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287,4.51979012567287
"2006",-58.544665,-27.366256,1983-02-25,2.5187335505963,"sisINTA","SP",0,30,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963,2.5187335505963
"2010",-56.437131,-27.943941,1982-02-22,8.53687440252009,"sisINTA","SP",0,30,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009,8.53687440252009
"2012",-64.0878,-30.9242,2000-03-14,8.8914602295705,"sisINTA","SP",0,30,8.05287104947879,8.02708581481303,8.00130058014728,7.97551534548152,7.94973011081577,7.92394487615002,7.89815964148426,7.87237440681851,7.84658917215275,7.96661499379172,8.0866408154307
"2014",-56.668103,-27.528724,1981-02-11,3.88203496511717,"sisINTA","SP",0,30,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717,3.88203496511717
"2015",-57.213988,-27.615221,1982-05-24,2.76956194265562,"sisINTA","SP",0,30,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562,2.76956194265562
"2022",-57.688949,-28.432484,1980-10-09,4.47632610809182,"sisINTA","SP",0,30,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182,4.47632610809182
"2024",-56.608683,-27.543913,1982-03-19,39.4223412161059,"sisINTA","SP",0,30,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059,39.4223412161059
"2026",-57.196568,-27.657538,1982-05-24,2.46328636464389,"sisINTA","SP",0,30,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389,2.46328636464389
"2028",-62.8556,-33.6303,1972-06-28,6.49788909240505,"sisINTA","SP",0,30,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692,5.94530860398692
"2030",-56.427917,-27.610993,1982-03-20,3.86437042031485,"sisINTA","SP",0,30,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485,3.86437042031485
"2032",-64.1747,-30.7864,2000-03-30,10.112324488539,"sisINTA","SP",0,30,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539,10.112324488539
"2034",-58.646066,-28.633597,1970-01-13,6.77755543911948,"sisINTA","SP",0,30,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948,6.77755543911948
"2035",-56.921869,-29.114567,1981-06-04,4.87200177985988,"sisINTA","SP",0,30,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988,4.87200177985988
"2036",-56.843657,-28.858697,1981-06-05,3.93248066302914,"sisINTA","SP",0,30,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914,3.93248066302914
"2039",-56.438438,-28.973601,1992-03-24,4.79761131635112,"sisINTA","SP",0,30,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112,4.79761131635112
"2040",-59.830833,-35.578889,1973-02-01,14.7736372270679,"sisINTA","SP",0,30,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679,14.7736372270679
"2049",-62.7386,-32.09,1972-06-20,7.25386158599381,"sisINTA","SP",0,30,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209,6.6369931967209
"2055",-57.565192,-29.44909,1987-07-20,3.12966014113512,"sisINTA","SP",0,30,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512,3.12966014113512
"2061",-58.034094,-30.065767,1987-10-30,9.48996680923172,"sisINTA","SP",0,30,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172,9.48996680923172
"2065",-63.7117,-32.9053,1980-10-31,1.89631706374434,"sisINTA","SP",0,30,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668,1.48079606873668
"2067",-62.5514,-33.2922,1971-07-22,5.80433879664633,"sisINTA","SP",0,30,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197,5.3935076966197
"2069",-62.4,-33.4833,1971-04-13,7.63969127090803,"sisINTA","SP",0,30,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316,7.09895392275316
"2075",-63.1311,-32.8022,1980-05-12,6.48130135009611,"sisINTA","SP",0,30,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305,5.06111859826305
"2076",-58.022695,-29.354927,1987-08-20,9.32322767539227,"sisINTA","SP",0,30,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227,9.32322767539227
"2079",-58.38072,-29.49164,1969-09-23,4.13429711842261,"sisINTA","SP",0,30,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261,4.13429711842261
"2080",-64.2631,-30.7814,2000-05-08,11.0155609661855,"sisINTA","SP",0,30,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855,11.0155609661855
"2082",-62.7742,-32.3744,1970-11-12,8.04303206274659,"sisINTA","SP",0,30,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015,7.58843989056015
"2083",-56.914152,-27.635415,1980-01-22,1.81479924925425,"sisINTA","SP",0,30,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425,1.81479924925425
"2084",-56.67444,-28.980349,1981-06-16,3.10381224599048,"sisINTA","SP",0,30,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048,3.10381224599048
"2085",-64.427767,-23.065199,1990-01-31,9.42267901689672,"sisINTA","SP",0,30,6.64945266471778,6.64945266471778,6.64945266471778,6.64945266471778,6.64945266471778,6.64945266471778,6.64945266471778,6.62212689556878,6.59480112641978,6.72199787046887,6.84919461451796
"2091",-56.281702,-27.909005,1982-02-18,7.14064474075423,"sisINTA","SP",0,30,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423,7.14064474075423
"2094",-58.244253,-30.082562,1987-08-22,10.8755635032218,"sisINTA","SP",0,30,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218,10.8755635032218
"2098",-58.154285,-27.33617,1982-09-30,3.75874196070479,"sisINTA","SP",0,30,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479,3.75874196070479
"2107",-56.125662,-27.408512,1982-01-26,8.67081203152158,"sisINTA","SP",0,30,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158,8.67081203152158
"2108",-56.065828,-27.5536,1980-07-01,6.8436318219086,"sisINTA","SP",0,30,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086,6.8436318219086
"2109",-56.210655,-27.546899,1982-02-23,8.65075358414092,"sisINTA","SP",0,30,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092,8.65075358414092
"2110",-58.522197,-29.318122,1984-07-20,7.33851781892766,"sisINTA","SP",0,30,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766,7.33851781892766
"2112",-58.852705,-28.677588,1970-02-13,4.07305695992078,"sisINTA","SP",0,30,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078,4.07305695992078
"2115",-59.434419,-30.170254,1971-05-17,3.98141862919636,"sisINTA","SP",0,30,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636,3.98141862919636
"2116",-56.82369,-27.634415,1982-05-25,4.81813326257328,"sisINTA","SP",0,30,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328,4.81813326257328
"2119",-56.967136,-28.982831,1981-06-04,3.51885373589505,"sisINTA","SP",0,30,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505,3.51885373589505
"2120",-65.466667,-24.883333,1982-05-05,9.94209150289702,"sisINTA","SP",0,30,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643,7.40049523109643
"2121",-65.5,-24.8,1987-10-01,4.74668424677874,"sisINTA","SP",0,30,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874,4.74668424677874
"2124",-61.8667,-32.6167,1970-02-19,4.58278717503058,"sisINTA","SP",0,30,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785,4.32376804389785
"2125",-58.521944,-35.603611,1973-03-28,13.9783665276649,"sisINTA","SP",0,30,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133,12.4617137594133
"2127",-65.491667,-24.811111,1987-10-02,4.60301548539306,"sisINTA","SP",0,30,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306,4.60301548539306
"2128",-65.477778,-24.813889,1987-05-12,6.3775087776492,"sisINTA","SP",0,30,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492,6.3775087776492
"2129",-65.495833,-24.85,1987-06-16,7.71305010562876,"sisINTA","SP",0,30,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876,7.71305010562876
"2130",-65.483333,-24.883333,1982-02-26,6.38864679839872,"sisINTA","SP",0,30,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607,4.75545313085607
"2131",-65.479167,-24.933333,1982-05-07,6.25747671848598,"sisINTA","SP",0,30,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222,4.65781537017222
"2132",-65.45,-24.783333,1980-08-05,11.0115209749895,"sisINTA","SP",0,30,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895,11.0115209749895
"2133",-65.466667,-24.883333,1982-05-05,6.45617613229137,"sisINTA","SP",0,30,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324,4.8057192658324
"2134",-65.45,-24.9,1982-05-11,6.69877934862589,"sisINTA","SP",0,30,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317,4.98630339594317
"2135",-65.533333,-24.916667,1982-05-14,4.52984347001578,"sisINTA","SP",0,30,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095,3.37183428534095
"2136",-65.483333,-24.927778,1982-05-11,4.42158006252747,"sisINTA","SP",0,30,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295,3.29124733534295
"2137",-65.544444,-24.95,1982-09-02,6.15156925722767,"sisINTA","SP",0,30,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999,4.57898209230999
"2139",-65.538889,-25,1982-09-08,5.19861068241095,"sisINTA","SP",0,30,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942,3.86963784755942
"2140",-65.475,-24.916667,1987-02-04,14.087812659431,"sisINTA","SP",0,30,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.53554731572576,9.72571869881542
"2141",-56.402843,-28.939446,1990-07-12,2.31513641461573,"sisINTA","SP",0,30,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573,2.31513641461573
"2143",-56.783133,-27.733638,1982-05-23,63.4097816859025,"sisINTA","SP",0,30,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025,63.4097816859025
"2144",-65.416667,-24.883333,1982-05-05,3.74267332858867,"sisINTA","SP",0,30,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826,2.78589631886826
"2145",-65.416667,-24.883333,1982-05-11,7.26191770967547,"sisINTA","SP",0,30,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403,5.40548106637403
"2146",-63.999444,-36.543056,1992-03-25,3.18965574071811,"sisINTA","SP",0,30,2.38588163199159,2.38588163199159,2.38588163199159,2.38588163199159,2.38588163199159,2.37663163034351,2.36738162869543,2.35813162704734,2.34888162539926,2.39193878824321,2.43499595108717
"2148",-65.361111,-24.858333,1982-06-02,8.73653812521442,"sisINTA","SP",0,30,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442,8.73653812521442
"2149",-65.381944,-24.877778,1983-01-27,5.04881517636892,"sisINTA","SP",0,30,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617,3.68998210861617
"2150",-65.377778,-24.85,1983-02-16,3.83481175171097,"sisINTA","SP",0,30,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097,3.83481175171097
"2152",-56.868488,-29.140668,1990-07-11,3.23171845847172,"sisINTA","SP",0,30,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172,3.23171845847172
"2153",-65.408333,-24.883333,1987-07-07,10.9124060218476,"sisINTA","SP",0,30,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.38622570197788,7.5335322708668
"2154",-65.372222,-24.875,1987-07-09,9.52395556815752,"sisINTA","SP",0,30,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.44643218564094,6.5749960618555
"2156",-65.4,-24.866667,1987-07-10,5.27992719478143,"sisINTA","SP",0,30,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.57379792069573,3.64507165789809
"2158",-65.359167,-24.865278,1986-07-24,2.56057164871904,"sisINTA","SP",0,30,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904,2.56057164871904
"2159",-65.401667,-24.966667,1980-03-12,3.06277882161958,"sisINTA","SP",0,30,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263,2.3916627262263
"2160",-62.1208,-32.4606,1971-10-22,7.29557665372643,"sisINTA","SP",0,30,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567,6.77919573817567
